date,tournament,round,player_1,player_2,score
2021-05-14T17:31:31.685-05:00,ToughLoveGauntlet018,-4,SWAG | Waddle,LungsterX (Salty Lobster #9241),3-2
2021-05-14T17:31:31.690-05:00,ToughLoveGauntlet018,-5,Rose,SWAG | Waddle,2-3
2021-05-14T17:31:31.695-05:00,ToughLoveGauntlet018,-6,Wiltonlaws,SWAG | Waddle,3-1
2021-05-14T17:31:31.701-05:00,ToughLoveGauntlet018,5,busydon,Wiltonlaws,2-3
2021-05-14T17:31:31.706-05:00,ToughLoveGauntlet018,5,Wiltonlaws,busydon,2-3
2021-05-21T17:38:35.603-05:00,ToughLoveGauntlet019,1,pikachuprobably,mpaulweeks,2-1
2021-05-21T17:38:35.622-05:00,ToughLoveGauntlet019,1,Wiltonlaws,The_Grum,1-2
2021-05-21T17:38:35.632-05:00,ToughLoveGauntlet019,1,Rose,Selofeals,2-0
2021-05-21T17:38:35.673-05:00,ToughLoveGauntlet019,1,YC | Pslamist,H_kun99,"0-2,0-2"
2021-05-21T17:38:35.707-05:00,ToughLoveGauntlet019,2,Handsome_Phil,pikachuprobably,2-1
2021-05-21T17:38:35.725-05:00,ToughLoveGauntlet019,2,SWAG | Waddle,The_Grum,1-2
2021-05-21T17:38:35.734-05:00,ToughLoveGauntlet019,2,busydon,Rose,2-0
2021-05-21T17:38:35.745-05:00,ToughLoveGauntlet019,2,Meep,H_kun99,2-0
2021-05-21T17:38:35.757-05:00,ToughLoveGauntlet019,3,Handsome_Phil,The_Grum,3-1
2021-05-21T17:38:35.767-05:00,ToughLoveGauntlet019,3,busydon,Meep,3-1
2021-05-21T17:38:35.773-05:00,ToughLoveGauntlet019,4,Handsome_Phil,busydon,3-0
2021-05-21T17:38:35.779-05:00,ToughLoveGauntlet019,-1,H_kun99,mpaulweeks,0-2
2021-05-21T17:38:35.786-05:00,ToughLoveGauntlet019,-1,Rose,Wiltonlaws,0-2
2021-05-21T17:38:35.794-05:00,ToughLoveGauntlet019,-1,SWAG | Waddle,Selofeals,2-0
2021-05-21T17:38:35.799-05:00,ToughLoveGauntlet019,-1,pikachuprobably,YC | Pslamist,"2-0,2-1"
2021-05-21T17:38:35.804-05:00,ToughLoveGauntlet019,-2,mpaulweeks,Wiltonlaws,0-2
2021-05-21T17:38:35.810-05:00,ToughLoveGauntlet019,-2,SWAG | Waddle,pikachuprobably,2-0
2021-05-21T17:38:35.815-05:00,ToughLoveGauntlet019,-3,The_Grum,Wiltonlaws,3-2
2021-05-21T17:38:35.823-05:00,ToughLoveGauntlet019,-3,Meep,SWAG | Waddle,2-3
2021-05-21T17:38:35.830-05:00,ToughLoveGauntlet019,-4,The_Grum,SWAG | Waddle,3-0
2021-05-21T17:38:35.843-05:00,ToughLoveGauntlet019,-5,busydon,The_Grum,3-1
2021-05-21T17:38:35.848-05:00,ToughLoveGauntlet019,5,Handsome_Phil,busydon,3-0
2021-05-28T19:34:37.748-03:00,ToughLoveGauntlet020,1,mpaulweeks,kaywayz,1-2
2021-05-28T19:34:37.762-03:00,ToughLoveGauntlet020,1,Wiltonlaws,ParadoxSSF2,2-0
2021-05-28T19:34:37.768-03:00,ToughLoveGauntlet020,1,YC | YungDab,Resolve0396,2-0
2021-05-28T19:34:37.773-03:00,ToughLoveGauntlet020,1,YC | Pslamist,H_kun99,"1-2,2-0,0-2"
2021-05-28T19:34:37.777-03:00,ToughLoveGauntlet020,1,pikachuprobably,Meep,1-2
2021-05-28T19:34:37.781-03:00,ToughLoveGauntlet020,2,Abbock,kaywayz,2-0
2021-05-28T19:34:37.786-03:00,ToughLoveGauntlet020,2,Wiltonlaws,YC | YungDab,2-1
2021-05-28T19:34:37.791-03:00,ToughLoveGauntlet020,2,SWAG | Waddle,H_kun99,2-0
2021-05-28T19:34:37.795-03:00,ToughLoveGauntlet020,2,Meep,Meep,2-1
2021-05-28T19:34:37.799-03:00,ToughLoveGauntlet020,3,Abbock,Wiltonlaws,3-0
2021-05-28T19:34:37.803-03:00,ToughLoveGauntlet020,3,SWAG | Waddle,Meep,3-1
2021-05-28T19:34:37.807-03:00,ToughLoveGauntlet020,4,Abbock,SWAG | Waddle,2-3
2021-05-28T19:34:37.812-03:00,ToughLoveGauntlet020,-1,ParadoxSSF2,Resolve0396,
2021-05-28T19:34:37.816-03:00,ToughLoveGauntlet020,-2,Meep,mpaulweeks,2-1
2021-05-28T19:34:37.821-03:00,ToughLoveGauntlet020,-2,H_kun99,ParadoxSSF2,2-1
2021-05-28T19:34:37.825-03:00,ToughLoveGauntlet020,-2,YC | YungDab,YC | Pslamist,"2-1,2-0"
2021-05-28T19:34:37.829-03:00,ToughLoveGauntlet020,-2,kaywayz,pikachuprobably,0-2
2021-05-28T19:34:37.834-03:00,ToughLoveGauntlet020,-3,Meep,H_kun99,3-0
2021-05-28T19:34:37.837-03:00,ToughLoveGauntlet020,-3,YC | YungDab,pikachuprobably,3-0
2021-05-28T19:34:37.841-03:00,ToughLoveGauntlet020,-4,Wiltonlaws,Meep,2-3
2021-05-28T19:34:37.845-03:00,ToughLoveGauntlet020,-4,Meep,YC | YungDab,0-3
2021-05-28T19:34:37.849-03:00,ToughLoveGauntlet020,-5,Meep,YC | YungDab,0-3
2021-05-28T19:34:37.852-03:00,ToughLoveGauntlet020,-6,Abbock,YC | YungDab,3-1
2021-05-28T19:34:37.856-03:00,ToughLoveGauntlet020,5,SWAG | Waddle,Abbock,2-3
2021-05-28T19:34:37.860-03:00,ToughLoveGauntlet020,5,Abbock,SWAG | Waddle,3-1
2021-06-04T19:35:57.357-03:00,ToughLoveGauntlet021,1,ESGR (Sturdy Lemon #7871),mpaulweeks,3-2
2021-06-04T19:35:57.372-03:00,ToughLoveGauntlet021,1,Meep,H_kun99,3-0
2021-06-04T19:35:57.380-03:00,ToughLoveGauntlet021,1,YC | Pslamist,Meep,"2-0,2-0,0-2,0-2,2-1"
2021-06-04T19:35:57.386-03:00,ToughLoveGauntlet021,2,SWAG | Waddle,ESGR (Sturdy Lemon #7871),3-1
2021-06-04T19:35:57.391-03:00,ToughLoveGauntlet021,2,Meep,YC | Pslamist,"2-0,2-0,2-0"
2021-06-04T19:35:57.396-03:00,ToughLoveGauntlet021,3,SWAG | Waddle,Meep,3-1
2021-06-04T19:35:57.406-03:00,ToughLoveGauntlet021,-1,H_kun99,Meep,0-3
2021-06-04T19:35:57.414-03:00,ToughLoveGauntlet021,-2,YC | Pslamist,mpaulweeks,"2-0,2-0,1-2,0-2,2-0"
2021-06-04T19:35:57.419-03:00,ToughLoveGauntlet021,-2,ESGR (Sturdy Lemon #7871),Meep,3-1
2021-06-04T19:35:57.424-03:00,ToughLoveGauntlet021,-3,YC | Pslamist,ESGR (Sturdy Lemon #7871),"2-1,2-1,0-2,2-0"
2021-06-04T19:35:57.428-03:00,ToughLoveGauntlet021,-4,Meep,YC | Pslamist,"2-1,2-0,2-0"
2021-06-04T19:35:57.437-03:00,ToughLoveGauntlet021,4,SWAG | Waddle,Meep,2-3
2021-06-04T19:35:57.442-03:00,ToughLoveGauntlet021,4,Meep,SWAG | Waddle,3-1
2021-06-11T15:28:51.610-07:00,ToughLoveGauntlet022,1,pikachuprobably,Kyochan_Bridge,0-2
2021-06-11T15:28:51.618-07:00,ToughLoveGauntlet022,1,kaywayz,Astrian,-1-0
2021-06-11T15:28:51.622-07:00,ToughLoveGauntlet022,1,MotorMouth375,bb7_risotto_6520,0-2
2021-06-11T15:28:51.626-07:00,ToughLoveGauntlet022,1,MasaruS,Askadoodle,2-1
2021-06-11T15:28:51.635-07:00,ToughLoveGauntlet022,2,Abbock,Kyochan_Bridge,1-2
2021-06-11T15:28:51.646-07:00,ToughLoveGauntlet022,2,Wiltonlaws,Astrian,2-1
2021-06-11T15:28:51.650-07:00,ToughLoveGauntlet022,2,SWAG | Waddle,bb7_risotto_6520,2-1
2021-06-11T15:28:51.654-07:00,ToughLoveGauntlet022,2,Meep,MasaruS,2-0
2021-06-11T15:28:51.658-07:00,ToughLoveGauntlet022,3,Kyochan_Bridge,Wiltonlaws,2-3
2021-06-11T15:28:51.662-07:00,ToughLoveGauntlet022,3,SWAG | Waddle,Meep,3-0
2021-06-11T15:28:51.666-07:00,ToughLoveGauntlet022,4,Wiltonlaws,SWAG | Waddle,3-2
2021-06-11T15:28:51.670-07:00,ToughLoveGauntlet022,-1,MasaruS,pikachuprobably,0-2
2021-06-11T15:28:51.675-07:00,ToughLoveGauntlet022,-1,bb7_risotto_6520,kaywayz,0--1
2021-06-11T15:28:51.679-07:00,ToughLoveGauntlet022,-1,Astrian,MotorMouth375,2-0
2021-06-11T15:28:51.685-07:00,ToughLoveGauntlet022,-1,Abbock,Askadoodle,2-0
2021-06-11T15:28:51.694-07:00,ToughLoveGauntlet022,-2,pikachuprobably,bb7_risotto_6520,2-0
2021-06-11T15:28:51.701-07:00,ToughLoveGauntlet022,-2,Astrian,Abbock,1-2
2021-06-11T15:28:51.708-07:00,ToughLoveGauntlet022,-3,Kyochan_Bridge,pikachuprobably,0-3
2021-06-11T15:28:51.713-07:00,ToughLoveGauntlet022,-3,Meep,Abbock,2-3
2021-06-11T15:28:51.719-07:00,ToughLoveGauntlet022,-4,pikachuprobably,Abbock,0-3
2021-06-11T15:28:51.724-07:00,ToughLoveGauntlet022,-5,SWAG | Waddle,Abbock,1-3
2021-06-11T15:28:51.728-07:00,ToughLoveGauntlet022,5,Wiltonlaws,Abbock,1-3
2021-06-11T15:28:51.732-07:00,ToughLoveGauntlet022,5,Abbock,Wiltonlaws,2-3
2021-06-18T18:30:50.711-04:00,ToughLoveGauntlet023,1,YC | YungDab,bb7_risotto_6520,2-0
2021-06-18T18:30:50.715-04:00,ToughLoveGauntlet023,1,Meep,pikachuprobably,2-0
2021-06-18T18:30:50.719-04:00,ToughLoveGauntlet023,1,LungsterX (Salty Lobster #9241),NB_IRun,2-1
2021-06-18T18:30:50.723-04:00,ToughLoveGauntlet023,1,Astrian,GEESEHOWARD1,0--1
2021-06-18T18:30:50.729-04:00,ToughLoveGauntlet023,2,YC | YungDab,Meep,3-0
2021-06-18T18:30:50.733-04:00,ToughLoveGauntlet023,2,LungsterX (Salty Lobster #9241),Astrian,2-3
2021-06-18T18:30:50.738-04:00,ToughLoveGauntlet023,3,YC | YungDab,Astrian,3-0
2021-06-18T18:30:50.744-04:00,ToughLoveGauntlet023,-1,bb7_risotto_6520,pikachuprobably,0-2
2021-06-18T18:30:50.753-04:00,ToughLoveGauntlet023,-1,NB_IRun,GEESEHOWARD1,0--1
2021-06-18T18:30:50.757-04:00,ToughLoveGauntlet023,-2,LungsterX (Salty Lobster #9241),pikachuprobably,0-3
2021-06-18T18:30:50.761-04:00,ToughLoveGauntlet023,-2,Meep,NB_IRun,3-0
2021-06-18T18:30:50.766-04:00,ToughLoveGauntlet023,-3,pikachuprobably,Meep,0-3
2021-06-18T18:30:50.769-04:00,ToughLoveGauntlet023,-4,Astrian,Meep,1-3
2021-06-18T18:30:50.775-04:00,ToughLoveGauntlet023,4,YC | YungDab,Meep,3-2
2021-06-25T23:36:06.538+01:00,ToughLoveGauntlet024,1,NB_IRun,bb7_risotto_6520,0--1
2021-06-25T23:36:06.545+01:00,ToughLoveGauntlet024,1,SWAG | Waddle,Aqua Fortis (Hard Eggplant#2841),1-2
2021-06-25T23:36:06.549+01:00,ToughLoveGauntlet024,1,Astrian,Meep,2-0
2021-06-25T23:36:06.553+01:00,ToughLoveGauntlet024,1,pikachuprobably,Disco,2-0
2021-06-25T23:36:06.556+01:00,ToughLoveGauntlet024,1,MeepSquared,Askadoodle,2-1
2021-06-25T23:36:06.561+01:00,ToughLoveGauntlet024,1,Kyochan_Bridge,SquidSlash (Groovy Lobster #1766),2-0
2021-06-25T23:36:06.564+01:00,ToughLoveGauntlet024,2,busydon,NB_IRun,2-0
2021-06-25T23:36:06.569+01:00,ToughLoveGauntlet024,2,Aqua Fortis (Hard Eggplant#2841),Astrian,1-2
2021-06-25T23:36:06.574+01:00,ToughLoveGauntlet024,2,YC | YungDab,pikachuprobably,2-0
2021-06-25T23:36:06.578+01:00,ToughLoveGauntlet024,2,MeepSquared,Kyochan_Bridge,2-0
2021-06-25T23:36:06.581+01:00,ToughLoveGauntlet024,3,busydon,Astrian,3-0
2021-06-25T23:36:06.585+01:00,ToughLoveGauntlet024,3,YC | YungDab,MeepSquared,3-0
2021-06-25T23:36:06.589+01:00,ToughLoveGauntlet024,4,busydon,YC | YungDab,0-3
2021-06-25T23:36:06.592+01:00,ToughLoveGauntlet024,-1,SWAG | Waddle,Meep,2-0
2021-06-25T23:36:06.598+01:00,ToughLoveGauntlet024,-1,Askadoodle,SquidSlash (Groovy Lobster #1766),2-0
2021-06-25T23:36:06.602+01:00,ToughLoveGauntlet024,-2,Kyochan_Bridge,bb7_risotto_6520,0--1
2021-06-25T23:36:06.607+01:00,ToughLoveGauntlet024,-2,pikachuprobably,SWAG | Waddle,0-2
2021-06-25T23:36:06.613+01:00,ToughLoveGauntlet024,-2,Aqua Fortis (Hard Eggplant#2841),Disco,2-0
2021-06-25T23:36:06.624+01:00,ToughLoveGauntlet024,-2,NB_IRun,Askadoodle,2-1
2021-06-25T23:36:06.630+01:00,ToughLoveGauntlet024,-3,Kyochan_Bridge,SWAG | Waddle,3-0
2021-06-25T23:36:06.637+01:00,ToughLoveGauntlet024,-3,Aqua Fortis (Hard Eggplant#2841),NB_IRun,3-0
2021-06-25T23:36:06.644+01:00,ToughLoveGauntlet024,-4,Astrian,Kyochan_Bridge,2-3
2021-06-25T23:36:06.651+01:00,ToughLoveGauntlet024,-4,MeepSquared,Aqua Fortis (Hard Eggplant#2841),2-3
2021-06-25T23:36:06.656+01:00,ToughLoveGauntlet024,-5,Kyochan_Bridge,Aqua Fortis (Hard Eggplant#2841),0-3
2021-06-25T23:36:06.661+01:00,ToughLoveGauntlet024,-6,busydon,Aqua Fortis (Hard Eggplant#2841),1-3
2021-06-25T23:36:06.666+01:00,ToughLoveGauntlet024,5,YC | YungDab,Aqua Fortis (Hard Eggplant#2841),2-3
2021-06-25T23:36:06.671+01:00,ToughLoveGauntlet024,5,Aqua Fortis (Hard Eggplant#2841),YC | YungDab,2-3
2021-07-02T17:25:13.600-05:00,ToughLoveGauntlet025,1,Askadoodle,Strtfght88,2-0
2021-07-02T17:25:13.606-05:00,ToughLoveGauntlet025,1,pikachuprobably,fredruary,2-1
2021-07-02T17:25:13.610-05:00,ToughLoveGauntlet025,1,Kyochan_Bridge,Acminost,2-0
2021-07-02T17:25:13.614-05:00,ToughLoveGauntlet025,2,Handsome_Phil,Askadoodle,2-0
2021-07-02T17:25:13.619-05:00,ToughLoveGauntlet025,2,SWAG | Waddle,Mikey_Mike_,2-0
2021-07-02T17:25:13.624-05:00,ToughLoveGauntlet025,2,YC | YungDab,pikachuprobably,2-0
2021-07-02T17:25:13.628-05:00,ToughLoveGauntlet025,2,MeepSquared,Kyochan_Bridge,1-2
2021-07-02T17:25:13.632-05:00,ToughLoveGauntlet025,3,Handsome_Phil,SWAG | Waddle,1-3
2021-07-02T17:25:13.637-05:00,ToughLoveGauntlet025,3,YC | YungDab,Kyochan_Bridge,3-1
2021-07-02T17:25:13.641-05:00,ToughLoveGauntlet025,4,SWAG | Waddle,YC | YungDab,0-3
2021-07-02T17:25:13.645-05:00,ToughLoveGauntlet025,-1,MeepSquared,Strtfght88,2-1
2021-07-02T17:25:13.651-05:00,ToughLoveGauntlet025,-1,Mikey_Mike_,fredruary,2-1
2021-07-02T17:25:13.655-05:00,ToughLoveGauntlet025,-1,Askadoodle,Acminost,2-1
2021-07-02T17:25:13.659-05:00,ToughLoveGauntlet025,-2,pikachuprobably,MeepSquared,2-0
2021-07-02T17:25:13.665-05:00,ToughLoveGauntlet025,-2,Mikey_Mike_,Askadoodle,2-1
2021-07-02T17:25:13.669-05:00,ToughLoveGauntlet025,-3,Handsome_Phil,pikachuprobably,3-0
2021-07-02T17:25:13.673-05:00,ToughLoveGauntlet025,-3,Kyochan_Bridge,Mikey_Mike_,0-3
2021-07-02T17:25:13.677-05:00,ToughLoveGauntlet025,-4,Handsome_Phil,Mikey_Mike_,3-2
2021-07-02T17:25:13.681-05:00,ToughLoveGauntlet025,-5,SWAG | Waddle,Handsome_Phil,3-1
2021-07-02T17:25:13.684-05:00,ToughLoveGauntlet025,5,YC | YungDab,SWAG | Waddle,3-0
2021-07-09T15:27:56.927-07:00,ToughLoveGauntlet026,1,TrunksEsp,RKsmashbros,2-0
2021-07-09T15:27:56.934-07:00,ToughLoveGauntlet026,2,E_Sid,TrunksEsp,2-0
2021-07-09T15:27:56.946-07:00,ToughLoveGauntlet026,2,Askadoodle,pikachuprobably,0-2
2021-07-09T15:27:56.953-07:00,ToughLoveGauntlet026,2,Aqua Fortis (Hard Eggplant#2841),Astrian,2-1
2021-07-09T15:27:56.959-07:00,ToughLoveGauntlet026,2,ESGR (Sturdy Lemon #7871),_sebbo_,2-0
2021-07-09T15:27:56.965-07:00,ToughLoveGauntlet026,3,E_Sid,pikachuprobably,0-3
2021-07-09T15:27:56.972-07:00,ToughLoveGauntlet026,3,Aqua Fortis (Hard Eggplant#2841),ESGR (Sturdy Lemon #7871),1-3
2021-07-09T15:27:56.977-07:00,ToughLoveGauntlet026,4,pikachuprobably,ESGR (Sturdy Lemon #7871),1-3
2021-07-09T15:27:56.983-07:00,ToughLoveGauntlet026,-1,_sebbo_,RKsmashbros,0--1
2021-07-09T15:27:56.990-07:00,ToughLoveGauntlet026,-2,Astrian,_sebbo_,0--1
2021-07-09T15:27:56.997-07:00,ToughLoveGauntlet026,-2,Askadoodle,TrunksEsp,2-0
2021-07-09T15:27:57.003-07:00,ToughLoveGauntlet026,-3,E_Sid,Astrian,0-3
2021-07-09T15:27:57.009-07:00,ToughLoveGauntlet026,-3,Aqua Fortis (Hard Eggplant#2841),Askadoodle,3-0
2021-07-09T15:27:57.014-07:00,ToughLoveGauntlet026,-4,Astrian,Aqua Fortis (Hard Eggplant#2841),2-3
2021-07-09T15:27:57.020-07:00,ToughLoveGauntlet026,-5,pikachuprobably,Aqua Fortis (Hard Eggplant#2841),0-3
2021-07-09T15:27:57.025-07:00,ToughLoveGauntlet026,5,ESGR (Sturdy Lemon #7871),Aqua Fortis (Hard Eggplant#2841),2-3
2021-07-09T15:27:57.030-07:00,ToughLoveGauntlet026,5,Aqua Fortis (Hard Eggplant#2841),ESGR (Sturdy Lemon #7871),0-3
2021-07-17T05:28:37.484+07:00,ToughLoveGauntlet027,1,SWAG | Waddle,DEMIURGE_6606,0--1
2021-07-17T05:28:37.492+07:00,ToughLoveGauntlet027,1,pikachuprobably,Elitemagikarp,-1-0
2021-07-17T05:28:37.497+07:00,ToughLoveGauntlet027,1,ESGR (Sturdy Lemon #7871),Belknap,3-0
2021-07-17T05:28:37.502+07:00,ToughLoveGauntlet027,1,Askadoodle,Maximum_Bloop,3-1
2021-07-17T05:28:37.508+07:00,ToughLoveGauntlet027,2,SWAG | Waddle,Elitemagikarp,3-0
2021-07-17T05:28:37.514+07:00,ToughLoveGauntlet027,2,ESGR (Sturdy Lemon #7871),Askadoodle,3-1
2021-07-17T05:28:37.519+07:00,ToughLoveGauntlet027,3,SWAG | Waddle,ESGR (Sturdy Lemon #7871),2-3
2021-07-17T05:28:37.524+07:00,ToughLoveGauntlet027,-1,DEMIURGE_6606,pikachuprobably,-1-0
2021-07-17T05:28:37.531+07:00,ToughLoveGauntlet027,-1,Belknap,Maximum_Bloop,0-3
2021-07-17T05:28:37.536+07:00,ToughLoveGauntlet027,-2,Askadoodle,pikachuprobably,0-3
2021-07-17T05:28:37.542+07:00,ToughLoveGauntlet027,-2,Elitemagikarp,Maximum_Bloop,0-3
2021-07-17T05:28:37.547+07:00,ToughLoveGauntlet027,-3,pikachuprobably,Maximum_Bloop,3-1
2021-07-17T05:28:37.552+07:00,ToughLoveGauntlet027,-4,SWAG | Waddle,pikachuprobably,2-3
2021-07-17T05:28:37.558+07:00,ToughLoveGauntlet027,4,ESGR (Sturdy Lemon #7871),pikachuprobably,3-1
2021-07-23T15:32:33.975-07:00,ToughLoveGauntlet028,1,Maximum_Bloop,CyanPlayDoh,2-0
2021-07-23T15:32:33.981-07:00,ToughLoveGauntlet028,1,pikachuprobably,JustAnotherOnehere,2-0
2021-07-23T15:32:33.986-07:00,ToughLoveGauntlet028,2,YC | YungDab,Maximum_Bloop,2-0
2021-07-23T15:32:33.990-07:00,ToughLoveGauntlet028,2,Askadoodle,ESGR (Sturdy Lemon #7871),0-2
2021-07-23T15:32:33.995-07:00,ToughLoveGauntlet028,2,Wiltonlaws,pikachuprobably,0-2
2021-07-23T15:32:33.998-07:00,ToughLoveGauntlet028,2,SWAG | Waddle,E_Sid,2-0
2021-07-23T15:32:34.002-07:00,ToughLoveGauntlet028,3,YC | YungDab,ESGR (Sturdy Lemon #7871),3-0
2021-07-23T15:32:34.006-07:00,ToughLoveGauntlet028,3,pikachuprobably,SWAG | Waddle,2-3
2021-07-23T15:32:34.010-07:00,ToughLoveGauntlet028,4,YC | YungDab,SWAG | Waddle,3-2
2021-07-23T15:32:34.013-07:00,ToughLoveGauntlet028,-1,E_Sid,CyanPlayDoh,2-0
2021-07-23T15:32:34.017-07:00,ToughLoveGauntlet028,-1,Askadoodle,JustAnotherOnehere,1-2
2021-07-23T15:32:34.021-07:00,ToughLoveGauntlet028,-2,Wiltonlaws,E_Sid,0-2
2021-07-23T15:32:34.025-07:00,ToughLoveGauntlet028,-2,Maximum_Bloop,JustAnotherOnehere,0-2
2021-07-23T15:32:34.029-07:00,ToughLoveGauntlet028,-3,ESGR (Sturdy Lemon #7871),E_Sid,3-1
2021-07-23T15:32:34.033-07:00,ToughLoveGauntlet028,-3,pikachuprobably,JustAnotherOnehere,3-1
2021-07-23T15:32:34.036-07:00,ToughLoveGauntlet028,-4,ESGR (Sturdy Lemon #7871),pikachuprobably,3-2
2021-07-23T15:32:34.040-07:00,ToughLoveGauntlet028,-5,SWAG | Waddle,ESGR (Sturdy Lemon #7871),3-1
2021-07-23T15:32:34.044-07:00,ToughLoveGauntlet028,5,YC | YungDab,SWAG | Waddle,3-1
2021-07-30T17:29:30.153-05:00,ToughLoveGauntlet029,1,pikachuprobably,Askadoodle,2-0
2021-07-30T17:29:30.161-05:00,ToughLoveGauntlet029,1,JustAnotherOnehere,Kyochan_Bridge,2-0
2021-07-30T17:29:30.167-05:00,ToughLoveGauntlet029,2,Sturdy_Noodle,pikachuprobably,2-1
2021-07-30T17:29:30.172-05:00,ToughLoveGauntlet029,2,Wiltonlaws,Astrian,0-2
2021-07-30T17:29:30.177-05:00,ToughLoveGauntlet029,2,ESGR (Sturdy Lemon #7871),JustAnotherOnehere,2-0
2021-07-30T17:29:30.181-05:00,ToughLoveGauntlet029,2,LungsterX (Salty Lobster #9241),E_Sid,2-0
2021-07-30T17:29:30.185-05:00,ToughLoveGauntlet029,3,Sturdy_Noodle,Astrian,3-0
2021-07-30T17:29:30.189-05:00,ToughLoveGauntlet029,3,ESGR (Sturdy Lemon #7871),LungsterX (Salty Lobster #9241),3-1
2021-07-30T17:29:30.193-05:00,ToughLoveGauntlet029,4,Sturdy_Noodle,ESGR (Sturdy Lemon #7871),3-0
2021-07-30T17:29:30.197-05:00,ToughLoveGauntlet029,-1,E_Sid,Askadoodle,0-2
2021-07-30T17:29:30.202-05:00,ToughLoveGauntlet029,-1,Wiltonlaws,Kyochan_Bridge,1-2
2021-07-30T17:29:30.206-05:00,ToughLoveGauntlet029,-2,JustAnotherOnehere,Askadoodle,2-0
2021-07-30T17:29:30.210-05:00,ToughLoveGauntlet029,-2,pikachuprobably,Kyochan_Bridge,-1-0
2021-07-30T17:29:30.213-05:00,ToughLoveGauntlet029,-3,Astrian,JustAnotherOnehere,1-3
2021-07-30T17:29:30.217-05:00,ToughLoveGauntlet029,-3,LungsterX (Salty Lobster #9241),Kyochan_Bridge,3-0
2021-07-30T17:29:30.221-05:00,ToughLoveGauntlet029,-4,JustAnotherOnehere,LungsterX (Salty Lobster #9241),3-1
2021-07-30T17:29:30.225-05:00,ToughLoveGauntlet029,-5,ESGR (Sturdy Lemon #7871),JustAnotherOnehere,3--1000
2021-07-30T17:29:30.228-05:00,ToughLoveGauntlet029,5,Sturdy_Noodle,ESGR (Sturdy Lemon #7871),3-1
2021-08-06T19:28:37.559-03:00,ToughLoveGauntlet030,1,E_Sid,Askadoodle,0-3
2021-08-06T19:28:37.565-03:00,ToughLoveGauntlet030,1,ESGR (Sturdy Lemon #7871),Pur3Boii,0-3
2021-08-06T19:28:37.570-03:00,ToughLoveGauntlet030,2,SWAG | Waddle,Askadoodle,3-1
2021-08-06T19:28:37.575-03:00,ToughLoveGauntlet030,2,Wiltonlaws,Pur3Boii,0-3
2021-08-06T19:28:37.579-03:00,ToughLoveGauntlet030,3,SWAG | Waddle,Pur3Boii,3-2
2021-08-06T19:28:37.584-03:00,ToughLoveGauntlet030,-1,Wiltonlaws,E_Sid,3-0
2021-08-06T19:28:37.589-03:00,ToughLoveGauntlet030,-1,Askadoodle,ESGR (Sturdy Lemon #7871),0-3
2021-08-06T19:28:37.593-03:00,ToughLoveGauntlet030,-2,Wiltonlaws,ESGR (Sturdy Lemon #7871),3-2
2021-08-06T19:28:37.596-03:00,ToughLoveGauntlet030,-3,Pur3Boii,Wiltonlaws,3-2
2021-08-06T19:28:37.600-03:00,ToughLoveGauntlet030,4,SWAG | Waddle,Pur3Boii,3-2
2021-08-13T15:30:26.508-07:00,ToughLoveGauntlet031,1,cheeseeater,Coherek,2-0
2021-08-13T15:30:26.516-07:00,ToughLoveGauntlet031,1,E_Sid,fredruary,2-0
2021-08-13T15:30:26.521-07:00,ToughLoveGauntlet031,2,SWAG | Waddle,cheeseeater,2-0
2021-08-13T15:30:26.527-07:00,ToughLoveGauntlet031,2,Rose,Kyochan_Bridge,2-1
2021-08-13T15:30:26.531-07:00,ToughLoveGauntlet031,2,YC | YungDab,E_Sid,2-0
2021-08-13T15:30:26.535-07:00,ToughLoveGauntlet031,2,ESGR (Sturdy Lemon #7871),pikachuprobably,2-0
2021-08-13T15:30:26.539-07:00,ToughLoveGauntlet031,3,SWAG | Waddle,Rose,3-1
2021-08-13T15:30:26.544-07:00,ToughLoveGauntlet031,3,YC | YungDab,ESGR (Sturdy Lemon #7871),3-0
2021-08-13T15:30:26.548-07:00,ToughLoveGauntlet031,4,SWAG | Waddle,YC | YungDab,2-3
2021-08-13T15:30:26.551-07:00,ToughLoveGauntlet031,-1,pikachuprobably,Coherek,2-0
2021-08-13T15:30:26.556-07:00,ToughLoveGauntlet031,-1,Kyochan_Bridge,fredruary,2-1
2021-08-13T15:30:26.560-07:00,ToughLoveGauntlet031,-2,E_Sid,pikachuprobably,1-2
2021-08-13T15:30:26.564-07:00,ToughLoveGauntlet031,-2,cheeseeater,Kyochan_Bridge,0-2
2021-08-13T15:30:26.568-07:00,ToughLoveGauntlet031,-3,Rose,pikachuprobably,-1-0
2021-08-13T15:30:26.573-07:00,ToughLoveGauntlet031,-3,ESGR (Sturdy Lemon #7871),Kyochan_Bridge,3-0
2021-08-13T15:30:26.578-07:00,ToughLoveGauntlet031,-4,pikachuprobably,ESGR (Sturdy Lemon #7871),3-1
2021-08-13T15:30:26.582-07:00,ToughLoveGauntlet031,-5,SWAG | Waddle,pikachuprobably,3-0
2021-08-13T15:30:26.586-07:00,ToughLoveGauntlet031,5,YC | YungDab,SWAG | Waddle,0-3
2021-08-13T15:30:26.590-07:00,ToughLoveGauntlet031,5,SWAG | Waddle,YC | YungDab,1-3
2021-08-20T19:28:20.749-03:00,ToughLoveGauntlet032,1,YC | YungDab,Coherek,2-0
